Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S142085367,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L4197326,Guadalupe River Park,37.3439932,-121.9047475,2023-06-19,07:47 AM,eBird - Traveling Count,142,1,3.63,,1
S123576216,Song Sparrow,Melospiza melodia,32601,3,US-CA,Santa Clara,L8186190,Guadalupe River Trail--Trimble Rd. to Montague Expwy,37.389385,-121.937727,2022-12-06,01:45 PM,eBird - Traveling Count,145,1,4.,,1,,,,510807321
S129339142,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L5197389,Guadalupe River Trail--lower,37.4224609,-121.9757241,2023-02-21,03:35 PM,eBird - Traveling Count,47,1,.94,,1
S123614482,Song Sparrow,Melospiza melodia,32601,3,US-CA,Santa Clara,L678891,Guadalupe River Trail--north San Jose,37.4011703,-121.944927,2022-12-07,02:00 PM,eBird - Traveling Count,113,1,2.4,,1
S116929538,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L387620,Harvey Marsh,37.4156239,-121.9809008,2022-08-14,07:45 AM,eBird - Traveling Count,66,1,1.84,,1
S127102560,Song Sparrow,Melospiza melodia,32601,10,US-CA,Santa Clara,L387620,Harvey Marsh,37.4156239,-121.9809008,2023-01-28,07:09 AM,eBird - Traveling Count,187,1,3.75,,2
S120802299,Song Sparrow,Melospiza melodia,32601,8,US-CA,Santa Clara,L470022,Hellyer County Park,37.2810873,-121.8110847,2022-10-16,07:53 AM,eBird - Traveling Count,178,1,5.38,,1
S121214112,Song Sparrow,Melospiza melodia,32601,6,US-CA,Santa Clara,L470022,Hellyer County Park,37.2810873,-121.8110847,2022-10-23,10:09 AM,eBird - Traveling Count,160,1,5.21,,2
S122390098,Song Sparrow,Melospiza melodia,32601,3,US-CA,Santa Clara,L470022,Hellyer County Park,37.2810873,-121.8110847,2022-11-11,10:22 AM,eBird - Traveling Count,147,1,5.71,,2
S124667687,Song Sparrow,Melospiza melodia,32601,4,US-CA,Santa Clara,L470022,Hellyer County Park,37.2810873,-121.8110847,2022-12-26,01:55 PM,eBird - Traveling Count,121,1,3.537,,3
S129742093,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L470022,Hellyer County Park,37.2810873,-121.8110847,2023-02-26,08:19 AM,eBird - Traveling Count,126,1,2.448,,10,,,"SCVAS field trip led by Vivek Tiwari and co-lead by Sergey Pavlov. For info on future trips, visit https://scvas.org/fieldtrips."
S139511729,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L470022,Hellyer County Park,37.2810873,-121.8110847,2023-05-27,06:44 AM,eBird - Traveling Count,78,1,2.24,,1,,,North of where Coyote Creek has claimed the road
S139511838,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L470022,Hellyer County Park,37.2810873,-121.8110847,2023-05-27,08:09 AM,eBird - Stationary Count,102,1,,,1,,,Drove around the park to bird south of where Coyote Creek prevents crossing,579063981
S142995148,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L470022,Hellyer County Park,37.2810873,-121.8110847,2023-06-28,05:39 PM,eBird - Traveling Count,60,1,2.041,,2
S122390030,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L4110180,Joseph D. Grant CP--Grant Lake,37.3436434,-121.7172099,2022-11-11,06:21 AM,eBird - Traveling Count,50,1,1.53,,1
S133656168,Song Sparrow,Melospiza melodia,32601,5,US-CA,Santa Clara,L4110180,Joseph D. Grant CP--Grant Lake,37.3436434,-121.7172099,2023-04-13,12:58 PM,eBird - Traveling Count,39,1,.402,,2,,,"Lake level very high, but not as birdy as on some other days."
S142009950,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L2937246,Joseph D. Grant CP--ranch house area,37.3376529,-121.7149504,2023-06-18,08:17 AM,eBird - Traveling Count,130,1,1.5,,1
S133656355,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L1317790,Kelley Park,37.323716,-121.862548,2023-04-13,02:19 PM,eBird - Traveling Count,52,1,1.608,,2
S124871955,Song Sparrow,Melospiza melodia,32601,3,US-CA,Santa Clara,L279253,Lake Cunningham,37.3354711,-121.8062038,2022-12-29,08:32 AM,eBird - Traveling Count,103,1,3.46,,2,,,,518011631
S126859629,Song Sparrow,Melospiza melodia,32601,8,US-CA,Santa Clara,L607744,Los Capitancillos Ponds,37.238187,-121.8899632,2023-01-24,07:34 AM,eBird - Traveling Count,95,1,1.88,,1,,,,527837091
S121010812,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L295710,Los Gatos Creek County Park and Oka Ponds,37.2664712,-121.9515038,2022-10-20,07:35 AM,eBird - Traveling Count,101,1,4.17,,2
S121658907,Song Sparrow,Melospiza melodia,32601,4,US-CA,Santa Clara,L295710,Los Gatos Creek County Park and Oka Ponds,37.2664712,-121.9515038,2022-10-31,06:05 PM,eBird - Traveling Count,30,1,1.,,1
S120111670,Song Sparrow,Melospiza melodia,32601,5,US-CA,Santa Clara,L299860,McClellan Ranch Preserve,37.3140655,-122.0630121,2022-10-06,05:11 PM,eBird - Traveling Count,89,1,2.36,,1,,,,491090291 491090301
S126007794,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L14206550,OSCSP South Creek Transect (Restricted),37.203659,-121.746957,2023-01-12,09:13 AM,eBird - Stationary Count,6,1,,,2,,,Observed from the side of the road. Did not walk on the restricted trail.
S125477406,Song Sparrow,Melospiza melodia,32601,7,US-CA,Santa Clara,L378943,Ogier Ponds,37.1791249,-121.6887975,2023-01-05,07:43 AM,eBird - Traveling Count,91,1,2.32,,2
S116128301,Song Sparrow,Melospiza melodia,32601,4,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2022-07-31,09:01 AM,eBird - Traveling Count,83,1,2.,,3
S116470055,Song Sparrow,Melospiza melodia,32601,3,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2022-08-06,03:15 AM,eBird - Traveling Count,50,1,1.,,1
S117157901,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2022-08-17,05:50 PM,eBird - Traveling Count,111,1,1.5,,3,,Heard only.
S117470216,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2022-08-23,05:30 PM,eBird - Traveling Count,130,1,.805,,4
S117841043,Song Sparrow,Melospiza melodia,32601,3,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2022-08-30,05:18 PM,eBird - Traveling Count,90,1,1.931,,3
S119745735,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2022-09-30,06:00 PM,eBird - Traveling Count,60,1,2.,,2
S120924450,Song Sparrow,Melospiza melodia,32601,4,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2022-10-18,04:58 PM,eBird - Traveling Count,73,1,2.,,1
S126480306,Song Sparrow,Melospiza melodia,32601,5,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2023-01-18,07:25 AM,eBird - Traveling Count,65,1,.5,,1,,,,525824661 525824671 525824681 525824691 525824701
S146153739,Song Sparrow,Melospiza melodia,32601,5,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2023-07-31,07:47 PM,eBird - Traveling Count,22,1,1.08,,2
S117157927,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L776939,Palo Alto Baylands--Duck Pond,37.457384,-122.1089602,2022-08-17,05:46 PM,eBird - Traveling Count,6,1,.12,,2
S144050002,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L458846,Picchetti Ranch OSP,37.2888382,-122.0845842,2023-07-09,09:47 AM,eBird - Traveling Count,51,1,2.88,,1
S123412175,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L7238607,Quarry Lake,37.349414,-122.121866,2022-12-03,11:25 AM,eBird - Traveling Count,67,1,2.08,,1
S143178890,Song Sparrow,Melospiza melodia,32601,3,US-CA,Santa Clara,L776550,Salt Pond A1,37.4379296,-122.0886612,2023-06-30,01:18 PM,eBird - Traveling Count,13,1,.85,,2
S129746702,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L1361038,Salt Pond A10,37.4499086,-122.008844,2023-02-23,04:30 PM,eBird - Traveling Count,30,1,2.55,,1
S122757430,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L951032,Salt Pond A11,37.4450373,-121.9963245,2022-11-18,01:52 PM,eBird - Traveling Count,38,1,1.5,,1
S116929547,Song Sparrow,Melospiza melodia,32601,5,US-CA,Santa Clara,L776555,Salt Pond A12,37.4337723,-121.9832611,2022-08-14,09:23 AM,eBird - Traveling Count,45,1,2.31,,4
S122757431,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L776555,Salt Pond A12,37.4337723,-121.9832611,2022-11-18,12:46 PM,eBird - Traveling Count,64,1,2.5,,1
S122889511,Song Sparrow,Melospiza melodia,32601,6,US-CA,Santa Clara,L776555,Salt Pond A12,37.4337723,-121.9832611,2022-11-23,07:47 AM,eBird - Traveling Count,100,1,1.7,,1,,,,506549001 506549021 506549041 506549051
S127948775,Song Sparrow,Melospiza melodia,32601,8,US-CA,Santa Clara,L776555,Salt Pond A12,37.4337723,-121.9832611,2023-02-09,07:36 AM,eBird - Traveling Count,34,1,1.68,,1
S145109535,Song Sparrow,Melospiza melodia,32601,3,US-CA,Santa Clara,L776555,Salt Pond A12,37.4337723,-121.9832611,2023-07-14,05:38 PM,eBird - Traveling Count,20,1,2.,,1
S145109577,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L1338932,Salt Pond A14,37.4539969,-121.9949823,2023-07-14,06:27 PM,eBird - Traveling Count,24,1,2.48,,1
S143179159,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L776549,Salt Pond A2W,37.4379977,-122.0763016,2023-06-30,01:47 PM,eBird - Traveling Count,8,1,.503,,2,,,Distant views of A2W from Shoreline lake side.
S145109760,Song Sparrow,Melospiza melodia,32601,3,US-CA,Santa Clara,L2353789,Salt Pond A9,37.458236,-122.009367,2023-07-14,07:36 PM,eBird - Traveling Count,45,1,1.5,,1
S146662097,Song Sparrow,Melospiza melodia,32601,8,US-CA,Santa Clara,L2353789,Salt Pond A9,37.458236,-122.009367,2023-08-06,08:53 AM,eBird - Traveling Count,48,1,3.76,,2,,,,601318661
S146945129,Song Sparrow,Melospiza melodia,32601,3,US-CA,Santa Clara,L2353789,Salt Pond A9,37.458236,-122.009367,2023-08-08,04:33 PM,eBird - Traveling Count,66,1,2.8,,2
S144977506,Song Sparrow,Melospiza melodia,32601,3,US-CA,Santa Clara,L231518,San Francisco Bay Bird Observatory,37.4292606,-121.9804312,2023-07-14,05:30 PM,eBird - Traveling Count,7,1,.09,,1
S145064948,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L231518,San Francisco Bay Bird Observatory,37.4292606,-121.9804312,2023-07-19,07:11 PM,eBird - Traveling Count,11,1,.31,,2
S146713305,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L231518,San Francisco Bay Bird Observatory,37.4292606,-121.9804312,2023-08-06,08:04 AM,eBird - Traveling Count,12,1,.932,,2
S117840966,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L7426888,San Francisquito Creek Mouth (SCL Co.),37.4656362,-122.1154672,2022-08-30,06:49 PM,eBird - Stationary Count,25,1,,,3,,,"Mudflats along the creek bank and a patch far out along the creek in SM were already uncovered when we arrived, at 3.5 hrs after high tide, height around 5 ft. Probably ideal to arrive around height 6 ft, right before tide begins to expose mudflats."
S144522723,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L3441700,Santa Teresa CP--Stile Entrance,37.2040986,-121.8057632,2023-07-11,07:29 PM,eBird - Traveling Count,45,1,2.29,,2
S144522784,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L3441700,Santa Teresa CP--Stile Entrance,37.2040986,-121.8057632,2023-07-11,08:43 PM,eBird - Traveling Count,17,1,.43,,2
S118252961,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L20785297,Shoreline Park--Rengstorff House,37.431427,-122.087385,2022-09-06,06:10 PM,eBird - Traveling Count,40,1,.322,,2,,,Hot evening with few birds vocalizing today.
S114822664,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L594012,Shoreline Park--Shoreline Lake area,37.432341,-122.0918369,2022-07-10,08:50 AM,eBird - Traveling Count,40,1,2.,,2
S129178926,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L1458600,Stevens Creek CP--Baytree Picnic Area,37.3035707,-122.0747271,2023-02-20,09:41 AM,eBird - Traveling Count,109,1,2.,,2,,,Covered a larger area than just the Baytree Picnic Area
S117398589,Song Sparrow,Melospiza melodia,32601,4,US-CA,Santa Clara,L17766755,Stevens Creek Tidal Marsh,37.432818,-122.0695349,2022-08-22,07:09 AM,eBird - Traveling Count,65,1,1.83,,1
S117488151,Song Sparrow,Melospiza melodia,32601,5,US-CA,Santa Clara,L17766755,Stevens Creek Tidal Marsh,37.432818,-122.0695349,2022-08-24,07:17 AM,eBird - Traveling Count,58,1,1.72,,1
S117540374,Song Sparrow,Melospiza melodia,32601,6,US-CA,Santa Clara,L17766755,Stevens Creek Tidal Marsh,37.432818,-122.0695349,2022-08-25,07:18 AM,eBird - Traveling Count,60,1,.96,,1
S118325144,Song Sparrow,Melospiza melodia,32601,4,US-CA,Santa Clara,L17766755,Stevens Creek Tidal Marsh,37.432818,-122.0695349,2022-09-08,07:20 AM,eBird - Traveling Count,45,1,.69,,1,,,Black Rail heard but not seen once again. One very confident kekeke drrr heard about 30 feet north of the long wooden bridge where I was standing. A couple of less confident keeks and other rail noises heard less than 10 feet from me!
S129070721,Song Sparrow,Melospiza melodia,32601,6,US-CA,Santa Clara,L17766755,Stevens Creek Tidal Marsh,37.432818,-122.0695349,2023-02-19,09:50 AM,eBird - Traveling Count,19,1,.28,,2
S118282503,Song Sparrow,Melospiza melodia,32601,6,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2022-09-07,07:40 AM,eBird - Traveling Count,115,1,2.414,,2
S119138925,Song Sparrow,Melospiza melodia,32601,4,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2022-09-20,05:43 PM,eBird - Traveling Count,91,1,3.9,,2
S121073165,Song Sparrow,Melospiza melodia,32601,5,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2022-10-21,09:07 AM,eBird - Traveling Count,78,1,4.07,,2
S122000136,Song Sparrow,Melospiza melodia,32601,5,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2022-11-06,10:30 AM,eBird - Traveling Count,30,1,1.,,2
S123359573,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2022-12-02,12:26 PM,eBird - Traveling Count,56,1,1.08,,1
S123359569,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2022-12-02,02:19 PM,eBird - Traveling Count,25,1,.83,,1
S125733424,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2023-01-08,09:35 AM,eBird - Traveling Count,68,1,.98,,1
S132269425,Song Sparrow,Melospiza melodia,32601,8,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2023-03-30,07:11 AM,eBird - Traveling Count,106,1,3.09,,1,,,,551749371
S141494795,Song Sparrow,Melospiza melodia,32601,4,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2023-06-13,04:31 PM,eBird - Traveling Count,53,1,1.64,,1
S147074718,Song Sparrow,Melospiza melodia,32601,4,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2023-08-12,08:39 AM,eBird - Traveling Count,42,1,1.17,,4
S114987676,Song Sparrow,Melospiza melodia,32601,3,US-CA,Santa Clara,L776809,Sunnyvale WPCP--East Pond,37.4286605,-122.0139885,2022-07-12,07:48 PM,eBird - Traveling Count,72,1,3.219,,2
S115882044,Song Sparrow,Melospiza melodia,32601,3,US-CA,Santa Clara,L776809,Sunnyvale WPCP--East Pond,37.4286605,-122.0139885,2022-07-27,03:15 PM,eBird - Traveling Count,50,1,2.414,,2,,,"I had decided to take a break this afternoon per the suggestion of my friend, Tristan. We headed out towards the Sunnyvale WPCP in order to look for Brant. About a week ago, we had come here in the evening to look for Brant but to no avail. Sadly, we saw that people had seen Brant in the spot we looked just the day before and the day after. Then, Tristan went again and looped around three times without seeing it. Despite our previous failures, this time we were determined to find the goose. We parked on the street outside the pollution plant because Tristan had seen the plant parking lot was closed on Monday. We got our bikes from outside of the trunk and then rode together to the east pond. Along the way, Tristan was trying out his new camera and photographing Common Gallinules and Ruddy Duck. We continued biking before we were confronted by a wall of Mallard, Dowitchers, and Pelicans. We slowly progressed through, when suddenly I saw a goose with a black head and neck in the channel to the right of the trail. Without thinking, I exclaimed ""Isn't that it? Isn't that Brant?"" Tristan and I were elated to see that it was indeed Brant, swimming near the huge flock of Mallards we had seen earlier. We watched it swim back and forth in the channel among the Mallards. Tristan commented that it looked very similar to the Mallards, but I thought the white rump and black head made it stand out, although the size was only slightly bigger. We watched it for around 10 minutes before heading back home. We were very pleased with the outing: I had gotten my 300th species (Brant) and Tristan got his 150th and 151st (Long-billed Dowitcher and Brant). However we decided to just say Brant was 150th and Dowitcher was 151st."
S118843093,Song Sparrow,Melospiza melodia,32601,4,US-CA,Santa Clara,L776809,Sunnyvale WPCP--East Pond,37.4286605,-122.0139885,2022-09-15,06:15 AM,eBird - Traveling Count,45,1,3.,,1
S125733400,Song Sparrow,Melospiza melodia,32601,4,US-CA,Santa Clara,L776809,Sunnyvale WPCP--East Pond,37.4286605,-122.0139885,2023-01-08,10:48 AM,eBird - Traveling Count,34,1,1.02,,1
S141589482,Song Sparrow,Melospiza melodia,32601,12,US-CA,Santa Clara,L776809,Sunnyvale WPCP--East Pond,37.4286605,-122.0139885,2023-06-13,05:26 PM,eBird - Traveling Count,87,1,3.06,,1,,,,585783021
S147074739,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L776809,Sunnyvale WPCP--East Pond,37.4286605,-122.0139885,2023-08-12,09:27 AM,eBird - Traveling Count,56,1,1.5,,4
S118843086,Song Sparrow,Melospiza melodia,32601,3,US-CA,Santa Clara,L1305605,Sunnyvale WPCP--Landfill,37.4199078,-122.0202327,2022-09-15,05:44 PM,eBird - Traveling Count,13,1,.5,,1
S122000187,Song Sparrow,Melospiza melodia,32601,5,US-CA,Santa Clara,L1305605,Sunnyvale WPCP--Landfill,37.4199078,-122.0202327,2022-11-06,07:06 AM,eBird - Traveling Count,142,1,3.2,,2
S115068903,Song Sparrow,Melospiza melodia,32601,3,US-CA,Santa Clara,L776813,Sunnyvale WPCP--Pond A4,37.4219806,-122.007637,2022-07-12,07:20 PM,eBird - Traveling Count,30,1,.805,,2
S123359567,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L776813,Sunnyvale WPCP--Pond A4,37.4219806,-122.007637,2022-12-02,01:38 PM,eBird - Traveling Count,39,1,1.86,,1
S125866570,Song Sparrow,Melospiza melodia,32601,8,US-CA,Santa Clara,L776813,Sunnyvale WPCP--Pond A4,37.4219806,-122.007637,2023-01-10,07:33 AM,eBird - Traveling Count,49,1,1.26,,2
S122000119,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L776812,Sunnyvale WPCP--West Pond,37.426752,-122.0223999,2022-11-06,10:37 AM,eBird - Traveling Count,71,1,1.73,,2,,,"Huge numbers of ducks today along the south side of the west pond of the WPCP. Mostly shovelers in the southeast corner, but the southwest corner had a mixed species flock that we estimated had about 6000 ducks in total, when they were all flushed up by three fighter jets taking off from Moffett Field. We estimated the proportions as about 1/2 American Wigeon, 1/3 Northern Pintail, and 1/10 Green-winged Teal, with the rest being made up of diving ducks."
S119065961,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L20944098,The Notch (Alviso),37.42325,-121.980297,2022-09-19,05:59 PM,eBird - Traveling Count,81,1,.805,,2
S128323841,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L773892,Ulistac Natural Area,37.4057129,-121.9552374,2023-02-14,07:12 AM,eBird - Traveling Count,87,1,2.4,,2
S117354465,Song Sparrow,Melospiza melodia,32601,1,US-CA,Santa Clara,L210223,Vasona Lake County Park,37.2385116,-121.9709873,2022-08-21,07:19 AM,eBird - Traveling Count,121,1,3.31,,1
S118480871,Song Sparrow,Melospiza melodia,32601,3,US-CA,Santa Clara,L210223,Vasona Lake County Park,37.2385116,-121.9709873,2022-09-10,07:28 AM,eBird - Traveling Count,155,1,1.931,,4
S119617441,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Clara,L210223,Vasona Lake County Park,37.2385116,-121.9709873,2022-09-28,02:30 PM,eBird - Traveling Count,150,1,4.,,1
S145749343,Song Sparrow,Melospiza melodia,32601,5,US-AZ,Santa Cruz,L234314,De Anza Trail--Tubac,31.6128313,-111.040829,2023-07-23,05:30 AM,eBird - Traveling Count,115,1,2.29,,2
S147204260,Song Sparrow,Melospiza melodia,32601,2,US-CA,Santa Cruz,L636208,West Cliff Dr. at Woodrow Ave.,36.9529441,-122.0371413,2023-08-13,05:02 PM,eBird - Traveling Count,17,1,.354,,4
